branch_id,product_id,stock_level,reorder_point
BR-029,PROD-00652,983,104
BR-029,PROD-01371,296,81
BR-029,PROD-06365,508,116
BR-029,PROD-04137,122,167
BR-029,PROD-08148,534,92
BR-029,PROD-00814,832,186
BR-029,PROD-02898,688,196
BR-029,PROD-04242,28,93
BR-029,PROD-02943,88,85
BR-029,PROD-01045,670,188
BR-029,PROD-05465,624,165
BR-029,PROD-07614,404,180
BR-029,PROD-01318,251,167
BR-029,PROD-00384,322,173
BR-029,PROD-04964,545,129
BR-029,PROD-01968,413,71
BR-029,PROD-08591,728,136
BR-029,PROD-02817,238,50
BR-029,PROD-07304,939,101
BR-029,PROD-00168,460,63
BR-029,PROD-07625,478,197
BR-029,PROD-09315,202,168
BR-029,PROD-03895,547,74
BR-029,PROD-05614,978,66
BR-029,PROD-08344,201,127
BR-029,PROD-00528,760,155
BR-029,PROD-06121,900,135
BR-029,PROD-04235,124,68
BR-029,PROD-08833,799,167
BR-029,PROD-02625,133,104
BR-029,PROD-05930,328,179
BR-029,PROD-02427,137,193
BR-029,PROD-00520,317,117
BR-029,PROD-06432,507,166
BR-029,PROD-09093,801,194
BR-029,PROD-00196,313,187
BR-029,PROD-06419,968,101
BR-029,PROD-09996,895,56
BR-029,PROD-08711,867,151
BR-029,PROD-02311,300,152
BR-029,PROD-03185,57,197
BR-029,PROD-02931,362,68
BR-029,PROD-09359,549,108
BR-029,PROD-07180,842,96
BR-029,PROD-09616,856,84
BR-029,PROD-00297,64,122
BR-029,PROD-04597,773,186
BR-029,PROD-03935,162,72
BR-029,PROD-01627,899,80
BR-029,PROD-03595,779,88
BR-029,PROD-08562,629,59
BR-029,PROD-01313,953,145
BR-029,PROD-07951,952,120
BR-029,PROD-08209,723,77
BR-029,PROD-02064,103,61
BR-029,PROD-05442,892,134
BR-029,PROD-06834,808,111
BR-029,PROD-04038,418,71
BR-029,PROD-03916,724,61
BR-029,PROD-02777,225,64
BR-029,PROD-04796,298,175
BR-029,PROD-05547,94,159
BR-029,PROD-06968,588,164
BR-029,PROD-00765,141,169
BR-029,PROD-03608,375,199
BR-029,PROD-02673,727,159
BR-029,PROD-09858,181,186
BR-029,PROD-05391,975,153
BR-029,PROD-05045,954,72
BR-029,PROD-05124,408,50
BR-029,PROD-08228,142,97
BR-029,PROD-07525,214,158
BR-029,PROD-08991,176,170
BR-029,PROD-00832,904,79
BR-029,PROD-01834,362,60
BR-029,PROD-02267,468,164
BR-029,PROD-02253,124,129
BR-029,PROD-08019,289,149
BR-029,PROD-04210,915,64
BR-029,PROD-08305,186,147
BR-029,PROD-01164,888,118
BR-029,PROD-02221,881,56
BR-029,PROD-08588,190,103
BR-029,PROD-01631,981,143
BR-029,PROD-09425,113,119
BR-029,PROD-01886,198,129
BR-029,PROD-06461,653,141
BR-029,PROD-00086,659,147
BR-029,PROD-09285,677,69
BR-029,PROD-07495,263,192
BR-029,PROD-05483,961,115
BR-029,PROD-02103,65,100
BR-029,PROD-05406,947,53
BR-029,PROD-05287,431,108
BR-029,PROD-07579,423,121
BR-029,PROD-06882,835,178
BR-029,PROD-05603,422,90
BR-029,PROD-05701,324,134
BR-029,PROD-09535,877,140
BR-029,PROD-02606,132,180
BR-029,PROD-02660,925,153
BR-029,PROD-08764,249,143
BR-029,PROD-07647,147,198
BR-029,PROD-00526,725,103
BR-029,PROD-09306,587,59
BR-029,PROD-09582,347,159
BR-029,PROD-02431,601,198
BR-029,PROD-07472,586,79
BR-029,PROD-01955,857,135
BR-029,PROD-06596,158,64
BR-029,PROD-06948,461,95
BR-029,PROD-01898,861,181
BR-029,PROD-01065,392,54
BR-029,PROD-09943,401,143
BR-029,PROD-08411,928,57
BR-029,PROD-00103,12,183
BR-029,PROD-02054,802,102
BR-029,PROD-06817,80,77
BR-029,PROD-03425,587,76
BR-029,PROD-03323,746,194
BR-029,PROD-00070,984,176
BR-029,PROD-02841,555,55
BR-029,PROD-09304,767,51
BR-029,PROD-01625,979,141
BR-029,PROD-09098,516,98
BR-029,PROD-09486,811,85
BR-029,PROD-05550,121,172
BR-029,PROD-02803,857,175
BR-029,PROD-09439,795,179
BR-029,PROD-09981,861,142
BR-029,PROD-00300,668,57
BR-029,PROD-01187,703,107
BR-029,PROD-07836,886,110
BR-029,PROD-08211,961,158
BR-029,PROD-04956,12,51
BR-029,PROD-06350,258,189
BR-029,PROD-06352,795,163
BR-029,PROD-02210,438,79
BR-029,PROD-02354,387,145
BR-029,PROD-06744,974,185
BR-029,PROD-04228,380,110
BR-029,PROD-08288,362,164
BR-029,PROD-01325,852,96
BR-029,PROD-00635,326,199
BR-029,PROD-09651,98,93
BR-029,PROD-06627,162,128
BR-029,PROD-09731,136,178
BR-029,PROD-06308,517,190
BR-029,PROD-07499,438,163
BR-029,PROD-01739,862,83
BR-029,PROD-08449,122,88
BR-029,PROD-08555,93,136
BR-029,PROD-08457,707,191
BR-029,PROD-06119,916,60
BR-029,PROD-02728,347,121
BR-029,PROD-06010,557,60
BR-029,PROD-01866,736,73
BR-029,PROD-00190,937,140
BR-029,PROD-02542,403,171
BR-029,PROD-04068,940,197
BR-029,PROD-01565,787,50
BR-029,PROD-07159,713,77
BR-029,PROD-02716,856,78
BR-029,PROD-06065,340,178
BR-029,PROD-02369,243,59
BR-029,PROD-00657,87,142
BR-029,PROD-07260,341,113
BR-029,PROD-02163,813,50
BR-029,PROD-05908,509,60
BR-029,PROD-09848,497,109
BR-029,PROD-08055,364,197
BR-029,PROD-07781,756,133
BR-029,PROD-02567,647,107
BR-029,PROD-03244,36,71
BR-029,PROD-01911,726,152
BR-029,PROD-06290,48,113
BR-029,PROD-06904,988,75
BR-029,PROD-04441,734,127
BR-029,PROD-05091,791,143
BR-029,PROD-01683,684,117
BR-029,PROD-00221,248,88
BR-029,PROD-05449,188,183
BR-029,PROD-01776,738,89
BR-029,PROD-00322,666,95
BR-029,PROD-02910,286,122
BR-029,PROD-01063,449,63
BR-029,PROD-07803,961,179
BR-029,PROD-03628,881,92
BR-029,PROD-03299,731,50
BR-029,PROD-04259,719,62
BR-029,PROD-03754,60,156
BR-029,PROD-07866,818,81
BR-029,PROD-01103,967,149
BR-029,PROD-09729,159,150
BR-029,PROD-08842,814,177
BR-029,PROD-09636,351,136
BR-029,PROD-01670,831,113
BR-029,PROD-07289,526,159
BR-029,PROD-04449,362,58
BR-029,PROD-09549,444,177
BR-029,PROD-02333,282,116
BR-029,PROD-00641,130,157
BR-029,PROD-01282,532,129
BR-029,PROD-01266,779,84
BR-029,PROD-03999,784,164
BR-029,PROD-07935,378,98
BR-029,PROD-06925,826,55
BR-029,PROD-03542,588,137
BR-029,PROD-04462,898,53
BR-029,PROD-06716,833,76
BR-029,PROD-00761,619,110
BR-029,PROD-01841,345,124
BR-029,PROD-05562,760,72
BR-029,PROD-01378,304,113
BR-029,PROD-08816,615,66
BR-029,PROD-00292,519,167
BR-029,PROD-05720,711,153
BR-029,PROD-08258,977,190
BR-029,PROD-08590,747,167
BR-029,PROD-01495,124,167
BR-029,PROD-07185,257,171
BR-029,PROD-05862,923,144
BR-029,PROD-04114,362,118
BR-029,PROD-08114,872,51
BR-029,PROD-00703,171,100
BR-029,PROD-05759,681,112
BR-029,PROD-03470,126,91
BR-029,PROD-04030,346,168
BR-029,PROD-03919,654,122
BR-029,PROD-05559,596,78
BR-029,PROD-06416,956,117
BR-029,PROD-04376,604,130
BR-029,PROD-04537,213,52
BR-029,PROD-04272,300,159
BR-029,PROD-08162,48,196
BR-029,PROD-01291,480,101
BR-029,PROD-03005,451,135
BR-029,PROD-00472,113,92
BR-029,PROD-00008,754,105
BR-029,PROD-00201,410,174
BR-029,PROD-08772,819,193
BR-029,PROD-08895,640,150
BR-029,PROD-07356,136,133
BR-029,PROD-04897,546,149
BR-029,PROD-08238,777,131
BR-029,PROD-07887,498,65
BR-029,PROD-04083,473,164
BR-029,PROD-06068,184,155
BR-029,PROD-07121,52,129
BR-029,PROD-09765,211,127
BR-029,PROD-00784,616,179
BR-029,PROD-05786,795,132
BR-029,PROD-06117,950,155
BR-029,PROD-08241,91,154
BR-029,PROD-06452,25,156
BR-029,PROD-01173,749,86
BR-029,PROD-07998,475,77
BR-029,PROD-03537,98,136
BR-029,PROD-01333,195,93
BR-029,PROD-09108,601,127
BR-029,PROD-09110,676,67
BR-029,PROD-01852,769,66
BR-029,PROD-04893,763,55
BR-029,PROD-00012,441,53
BR-029,PROD-08872,786,173
BR-029,PROD-05833,421,162
BR-029,PROD-06116,438,120
BR-029,PROD-05194,181,120
BR-029,PROD-05450,780,67
BR-029,PROD-02853,116,153
BR-029,PROD-08387,90,174
BR-029,PROD-08853,977,184
BR-029,PROD-03325,418,76
BR-029,PROD-08014,616,137
BR-029,PROD-09033,38,126
BR-029,PROD-00145,637,109
BR-029,PROD-05426,800,58
BR-029,PROD-06393,596,51
BR-029,PROD-04169,807,72
BR-029,PROD-09100,88,67
BR-029,PROD-01747,629,160
BR-029,PROD-07422,475,199
BR-029,PROD-00001,497,195
BR-029,PROD-01635,302,190
BR-029,PROD-06720,142,80
BR-029,PROD-07590,796,132
BR-029,PROD-08078,578,183
BR-029,PROD-09923,473,189
BR-029,PROD-01684,535,156
BR-029,PROD-07463,252,192
BR-029,PROD-00207,450,139
BR-029,PROD-01108,627,124
BR-029,PROD-00155,346,123
BR-029,PROD-05555,664,101
BR-029,PROD-05230,95,66
BR-029,PROD-02104,413,57
BR-029,PROD-09662,958,143
BR-029,PROD-01411,676,148
BR-029,PROD-06782,531,66
BR-029,PROD-07622,840,106
BR-029,PROD-09523,429,95
BR-029,PROD-02870,544,152
BR-029,PROD-02140,944,105
BR-029,PROD-02313,505,61
BR-029,PROD-05386,837,78
BR-029,PROD-08388,338,100
BR-029,PROD-02774,304,191
BR-029,PROD-07699,278,177
BR-029,PROD-04468,262,86
BR-029,PROD-03448,138,50
BR-029,PROD-05461,151,149
BR-029,PROD-03133,82,157
BR-029,PROD-08412,131,80
BR-029,PROD-07122,315,89
BR-029,PROD-00412,693,132
BR-029,PROD-06100,49,158
BR-029,PROD-02074,663,73
BR-029,PROD-00423,131,72
BR-029,PROD-07724,222,50
BR-029,PROD-03367,320,176
BR-029,PROD-02219,583,199
BR-029,PROD-01616,595,198
BR-029,PROD-01203,506,127
BR-029,PROD-03313,618,91
BR-029,PROD-08416,383,53
BR-029,PROD-03641,505,89
BR-029,PROD-05210,404,121
BR-029,PROD-05043,917,149
BR-029,PROD-05283,945,91
BR-029,PROD-01136,858,100
BR-029,PROD-09594,759,116
BR-029,PROD-00896,714,187
BR-029,PROD-04547,530,115
BR-029,PROD-05514,848,110
BR-029,PROD-03741,294,161
BR-029,PROD-07432,542,58
BR-029,PROD-08146,36,89
BR-029,PROD-06892,443,87
BR-029,PROD-02301,618,73
BR-029,PROD-04126,990,89
BR-029,PROD-03141,855,141
BR-029,PROD-02966,667,157
BR-029,PROD-05186,368,155
BR-029,PROD-05467,935,112
BR-029,PROD-05846,979,163
BR-029,PROD-07933,395,153
BR-029,PROD-09900,459,56
BR-029,PROD-05441,458,148
BR-029,PROD-00184,50,70
BR-029,PROD-00755,555,99
BR-029,PROD-01337,616,142
BR-029,PROD-05532,566,186
BR-029,PROD-00269,448,164
BR-029,PROD-08401,778,191
BR-029,PROD-00693,277,153
BR-029,PROD-03249,456,57
BR-029,PROD-04988,185,100
BR-029,PROD-08701,52,128
BR-029,PROD-07101,858,124
BR-029,PROD-06863,713,116
BR-029,PROD-04389,921,154
BR-029,PROD-02148,129,171
BR-029,PROD-07533,763,80
BR-029,PROD-03647,683,122
BR-029,PROD-07741,696,183
BR-029,PROD-05047,718,163
BR-029,PROD-08834,83,129
BR-029,PROD-09017,513,79
BR-029,PROD-03787,9,184
BR-029,PROD-01447,136,102
BR-029,PROD-06412,200,75
BR-029,PROD-04028,756,53
BR-029,PROD-09947,960,109
BR-029,PROD-04672,862,190
BR-029,PROD-07754,835,78
BR-029,PROD-03347,309,77
BR-029,PROD-06007,127,158
BR-029,PROD-00092,301,93
BR-029,PROD-03338,947,174
BR-029,PROD-06579,681,175
BR-029,PROD-03982,303,62
BR-029,PROD-01960,821,181
BR-029,PROD-08478,538,101
BR-029,PROD-09985,891,124
BR-029,PROD-05986,869,173
BR-029,PROD-07286,719,93
BR-029,PROD-04397,753,133
BR-029,PROD-05036,342,136
BR-029,PROD-05959,218,178
BR-029,PROD-03765,183,183
BR-029,PROD-04854,528,112
BR-029,PROD-08615,937,78
BR-029,PROD-07617,752,160
BR-029,PROD-06812,642,104
BR-029,PROD-07787,635,84
BR-029,PROD-02855,706,139
BR-029,PROD-04959,87,129
BR-029,PROD-04444,991,179
BR-029,PROD-06724,915,160
BR-029,PROD-09126,719,74
BR-029,PROD-09794,811,109
BR-029,PROD-02256,239,179
BR-029,PROD-00025,675,142
BR-029,PROD-01385,351,123
BR-029,PROD-05309,258,162
BR-029,PROD-03166,183,68
BR-029,PROD-09712,638,133
BR-029,PROD-02231,38,177
BR-029,PROD-09823,200,141
BR-029,PROD-00090,655,175
BR-029,PROD-09843,826,130
BR-029,PROD-06795,527,122
BR-029,PROD-04554,344,119
BR-029,PROD-03282,272,185
BR-029,PROD-03217,548,166
BR-029,PROD-05420,298,111
BR-029,PROD-02822,527,105
BR-029,PROD-09522,857,58
BR-029,PROD-00350,1,119
BR-029,PROD-06818,203,96
BR-029,PROD-01650,36,77
BR-029,PROD-09916,401,91
BR-029,PROD-04275,43,101
BR-029,PROD-03766,686,197
BR-029,PROD-03173,597,145
BR-029,PROD-07919,637,186
BR-029,PROD-07020,912,62
BR-029,PROD-07435,503,96
BR-029,PROD-01464,75,126
BR-029,PROD-06555,134,145
BR-029,PROD-02735,573,191
BR-029,PROD-07232,240,140
BR-029,PROD-02315,455,65
BR-029,PROD-08715,795,84
BR-029,PROD-05018,389,71
BR-029,PROD-07940,126,151
BR-029,PROD-09539,203,168
BR-029,PROD-08177,548,136
BR-029,PROD-05509,880,152
BR-029,PROD-00661,601,53
BR-029,PROD-00210,220,135
BR-029,PROD-02547,380,171
BR-029,PROD-04775,731,51
BR-029,PROD-06098,652,52
BR-029,PROD-03412,181,192
BR-029,PROD-05447,330,156
BR-029,PROD-06182,548,110
BR-029,PROD-07223,851,86
BR-029,PROD-05865,722,155
BR-029,PROD-02715,9,135
BR-029,PROD-07892,291,70
BR-029,PROD-04282,718,135
BR-029,PROD-04812,756,128
BR-029,PROD-07384,11,108
BR-029,PROD-02388,691,107
BR-029,PROD-09862,588,145
BR-029,PROD-03968,972,89
BR-029,PROD-04298,691,156
BR-029,PROD-00962,56,176
BR-029,PROD-03640,119,148
BR-029,PROD-06798,430,126
BR-029,PROD-08826,821,121
BR-029,PROD-00464,484,191
BR-029,PROD-07846,502,136
BR-029,PROD-07920,704,53
BR-029,PROD-03162,155,74
BR-029,PROD-06179,671,200
BR-029,PROD-07226,593,177
BR-029,PROD-04514,402,83
BR-029,PROD-01322,40,65
BR-029,PROD-04943,995,135
BR-029,PROD-07758,737,138
BR-029,PROD-00924,589,101
BR-029,PROD-02047,912,56
BR-029,PROD-07005,889,116
BR-029,PROD-06661,631,168
BR-029,PROD-08546,984,71
BR-029,PROD-05110,472,100
BR-029,PROD-00377,35,176
BR-029,PROD-02403,427,50
BR-029,PROD-02125,668,194
BR-029,PROD-09615,517,51
BR-029,PROD-01079,649,112
BR-029,PROD-00344,329,105
BR-029,PROD-03893,54,87
BR-029,PROD-07295,558,72
BR-029,PROD-09440,269,189
BR-029,PROD-04194,226,135
BR-029,PROD-01615,395,110
BR-029,PROD-03981,830,152
BR-029,PROD-08226,388,90
BR-029,PROD-03154,843,128
BR-029,PROD-03252,492,61
BR-029,PROD-06244,925,63
BR-029,PROD-06698,825,123
BR-029,PROD-02819,314,190
BR-029,PROD-02043,433,129
BR-029,PROD-00702,949,51
BR-029,PROD-02260,236,113
BR-029,PROD-01386,530,113
BR-029,PROD-08109,851,188
BR-029,PROD-00522,324,128
BR-029,PROD-09920,861,111
BR-029,PROD-04987,845,150
BR-029,PROD-03023,859,163
BR-029,PROD-03736,475,193
BR-029,PROD-02644,306,59
BR-029,PROD-06738,309,118
BR-029,PROD-06602,727,181
BR-029,PROD-05792,303,112
BR-029,PROD-01286,293,51
BR-029,PROD-03643,911,97
BR-029,PROD-07245,846,82
BR-029,PROD-04849,572,194
BR-029,PROD-05373,379,187
BR-029,PROD-09404,401,133
BR-029,PROD-09956,508,194
BR-029,PROD-02548,498,74
BR-029,PROD-00654,16,131
BR-029,PROD-04108,872,99
BR-029,PROD-09323,875,181
BR-029,PROD-01837,151,165
BR-029,PROD-05324,766,181
BR-029,PROD-01526,295,154
BR-029,PROD-06238,599,134
BR-029,PROD-05208,558,139
BR-029,PROD-08004,355,191
BR-029,PROD-01373,259,167
BR-029,PROD-05166,48,62
BR-029,PROD-07654,972,128
BR-029,PROD-05437,385,103
BR-029,PROD-09925,734,198
BR-029,PROD-06721,769,142
BR-029,PROD-07508,321,117
BR-029,PROD-03493,12,200
BR-029,PROD-00574,457,52
BR-029,PROD-02114,4,128
BR-029,PROD-04848,587,121
BR-029,PROD-05142,823,59
BR-029,PROD-07515,312,115
BR-029,PROD-06811,62,111
BR-029,PROD-04898,811,131
BR-029,PROD-07778,299,161
BR-029,PROD-07925,158,74
BR-029,PROD-03170,286,88
BR-029,PROD-03116,371,100
BR-029,PROD-05859,636,187
BR-029,PROD-09497,73,115
BR-029,PROD-06388,61,92
BR-029,PROD-00044,396,181
BR-029,PROD-02941,838,173
BR-029,PROD-07502,50,194
BR-029,PROD-01011,635,54
BR-029,PROD-07582,38,163
BR-029,PROD-08188,713,108
BR-029,PROD-02142,864,150
BR-029,PROD-00945,313,119
BR-029,PROD-04546,393,184
BR-029,PROD-05293,207,77
BR-029,PROD-09946,348,170
BR-029,PROD-08709,620,75
BR-029,PROD-01422,443,70
BR-029,PROD-02968,141,127
BR-029,PROD-02549,294,62
BR-029,PROD-06825,979,67
BR-029,PROD-07924,951,75
BR-029,PROD-07309,200,158
BR-029,PROD-08719,605,110
BR-029,PROD-01068,185,76
BR-029,PROD-00858,318,102
BR-029,PROD-08514,441,95
BR-029,PROD-06835,775,100
BR-029,PROD-07210,493,190
BR-029,PROD-05462,12,72
BR-029,PROD-01643,462,78
BR-029,PROD-06985,104,176
BR-029,PROD-09820,546,160
BR-029,PROD-08377,310,181
BR-029,PROD-07521,47,58
BR-029,PROD-01813,418,87
BR-029,PROD-08041,141,163
BR-029,PROD-05245,983,64
BR-029,PROD-04240,286,128
BR-029,PROD-07278,565,195
BR-029,PROD-03441,404,125
BR-029,PROD-00564,698,185
BR-029,PROD-04227,935,194
BR-029,PROD-01163,632,137
BR-029,PROD-02912,820,145
BR-029,PROD-02875,942,198
BR-029,PROD-09198,493,129
BR-029,PROD-07814,348,88
BR-029,PROD-05519,474,137
BR-029,PROD-07788,789,119
BR-029,PROD-02157,797,50
BR-029,PROD-08368,537,162
BR-029,PROD-00240,138,56
BR-029,PROD-01145,239,77
BR-029,PROD-09757,310,75
BR-029,PROD-04132,589,181
BR-029,PROD-06099,112,56
BR-029,PROD-07192,855,139
BR-029,PROD-00863,851,183
BR-029,PROD-07410,999,86
BR-029,PROD-06386,695,144
BR-029,PROD-02769,703,73
BR-029,PROD-03831,550,158
BR-029,PROD-05936,858,154
BR-029,PROD-00856,201,114
BR-029,PROD-02371,59,81
BR-029,PROD-05924,293,131
BR-029,PROD-09129,807,108
BR-029,PROD-00847,888,160
BR-029,PROD-05284,683,125
BR-029,PROD-02935,671,155
BR-029,PROD-05336,735,151
BR-029,PROD-04493,56,99
BR-029,PROD-03132,9,127
BR-029,PROD-01167,822,161
BR-029,PROD-02786,200,133
BR-029,PROD-00553,72,185
BR-029,PROD-03772,126,109
BR-029,PROD-02864,548,143
BR-029,PROD-01104,600,73
BR-029,PROD-05312,129,193
BR-029,PROD-04243,680,95
BR-029,PROD-05178,797,104
BR-029,PROD-02195,152,113
BR-029,PROD-03212,986,91
BR-029,PROD-07465,955,86
BR-029,PROD-03189,980,59
BR-029,PROD-07485,239,165
BR-029,PROD-03986,338,197
BR-029,PROD-02637,389,127
BR-029,PROD-00770,781,117
BR-029,PROD-00244,812,136
BR-029,PROD-09036,939,199
BR-029,PROD-05703,52,95
BR-029,PROD-08476,736,177
BR-029,PROD-00475,100,121
BR-029,PROD-09970,121,83
BR-029,PROD-05699,779,116
BR-029,PROD-01024,274,195
BR-029,PROD-02604,879,63
BR-029,PROD-03054,674,180
BR-029,PROD-02059,495,159
BR-029,PROD-04247,232,65
BR-029,PROD-04534,742,53
BR-029,PROD-01976,943,100
BR-029,PROD-06195,955,122
BR-029,PROD-08402,0,69
BR-029,PROD-07637,444,86
BR-029,PROD-01480,558,88
BR-029,PROD-06935,970,194
BR-029,PROD-03082,735,157
BR-029,PROD-04353,375,100
BR-029,PROD-08913,420,116
BR-029,PROD-08550,979,138
BR-029,PROD-08107,609,77
BR-029,PROD-09869,630,105
BR-029,PROD-06070,397,171
BR-029,PROD-04489,565,166
BR-029,PROD-05489,24,96
BR-029,PROD-07225,618,114
BR-029,PROD-04933,591,200
BR-029,PROD-06552,750,198
BR-029,PROD-04195,671,168
BR-029,PROD-04810,462,135
BR-029,PROD-00249,833,155
BR-029,PROD-04002,920,128
BR-029,PROD-01042,713,119
BR-029,PROD-01090,27,100
BR-029,PROD-09286,434,79
BR-029,PROD-03602,974,88
BR-029,PROD-06342,610,77
BR-029,PROD-05561,328,155
BR-029,PROD-09973,285,187
BR-029,PROD-08626,795,118
BR-029,PROD-09990,717,65
BR-029,PROD-02981,176,85
BR-029,PROD-05687,506,181
BR-029,PROD-02666,228,152
BR-029,PROD-00942,978,82
BR-029,PROD-04330,341,182
BR-029,PROD-01830,850,175
BR-029,PROD-02225,222,163
BR-029,PROD-05558,723,181
BR-029,PROD-06603,966,80
BR-029,PROD-03474,188,51
BR-029,PROD-08464,284,163
BR-029,PROD-00791,919,58
BR-029,PROD-01128,874,86
BR-029,PROD-02050,44,90
BR-029,PROD-05954,17,179
BR-029,PROD-07642,434,124
BR-029,PROD-07979,620,65
BR-029,PROD-02881,855,99
BR-029,PROD-08868,403,156
BR-029,PROD-06947,659,174
BR-029,PROD-01992,351,199
BR-029,PROD-09897,836,76
BR-029,PROD-09430,161,110
BR-029,PROD-00567,854,191
BR-029,PROD-09262,667,188
BR-029,PROD-08773,34,59
BR-029,PROD-07388,999,141
BR-029,PROD-07638,957,76
BR-029,PROD-02454,745,110
BR-029,PROD-09209,559,99
BR-029,PROD-07572,599,94
BR-029,PROD-04039,261,116
BR-029,PROD-04906,251,172
BR-029,PROD-04560,125,122
BR-029,PROD-02412,138,53
BR-029,PROD-05989,835,124
BR-029,PROD-07437,196,86
BR-029,PROD-01833,176,179
BR-029,PROD-08160,816,167
BR-029,PROD-03864,964,139
BR-029,PROD-02382,534,193
BR-029,PROD-04524,318,152
BR-029,PROD-05916,563,149
BR-029,PROD-04924,53,141
BR-029,PROD-08251,426,134
BR-029,PROD-05625,552,167
BR-029,PROD-01725,972,124
BR-029,PROD-03402,917,60
BR-029,PROD-03762,943,145
BR-029,PROD-01874,799,104
BR-029,PROD-00441,198,158
BR-029,PROD-05269,385,185
BR-029,PROD-02825,351,63
BR-029,PROD-00947,243,188
BR-029,PROD-00276,600,96
BR-029,PROD-04828,133,176
BR-029,PROD-05879,273,147
BR-029,PROD-09452,554,159
BR-029,PROD-04422,218,192
BR-029,PROD-03065,172,55
BR-029,PROD-07991,912,177
BR-029,PROD-07135,934,55
BR-029,PROD-02348,453,52
BR-029,PROD-07144,39,110
BR-029,PROD-09852,922,75
BR-029,PROD-06957,818,61
BR-029,PROD-06992,896,109
BR-029,PROD-08565,198,94
BR-029,PROD-05748,551,62
BR-029,PROD-00483,475,186
BR-029,PROD-04086,196,124
BR-029,PROD-06646,82,85
BR-029,PROD-02171,181,149
BR-029,PROD-05999,550,183
BR-029,PROD-09492,537,114
BR-029,PROD-07189,893,114
BR-029,PROD-00135,400,157
BR-029,PROD-04620,915,180
BR-029,PROD-02102,446,198
BR-029,PROD-03187,616,97
BR-029,PROD-02284,466,79
BR-029,PROD-05765,693,165
BR-029,PROD-02775,61,119
BR-029,PROD-04128,817,144
BR-029,PROD-03171,360,85
BR-029,PROD-02353,365,190
BR-029,PROD-05983,278,169
BR-029,PROD-06385,516,66
BR-029,PROD-09687,546,110
BR-029,PROD-06898,871,145
BR-029,PROD-07426,774,152
BR-029,PROD-09863,986,170
BR-029,PROD-09927,730,125
BR-029,PROD-03517,104,141
BR-029,PROD-08545,207,106
BR-029,PROD-01278,523,186
BR-029,PROD-05611,612,84
BR-029,PROD-04681,150,119
BR-029,PROD-00830,86,53
BR-029,PROD-02970,254,144
BR-029,PROD-04367,553,60
BR-029,PROD-04556,503,100
BR-029,PROD-06870,875,198
BR-029,PROD-00295,652,175
BR-029,PROD-04130,37,67
BR-029,PROD-01713,326,86
BR-029,PROD-03239,564,105
BR-029,PROD-02820,221,61
BR-029,PROD-09908,130,133
BR-029,PROD-04373,432,149
BR-029,PROD-03452,526,85
BR-029,PROD-09043,890,64
BR-029,PROD-07789,689,91
BR-029,PROD-04876,913,50
BR-029,PROD-01521,190,182
BR-029,PROD-08571,974,156
BR-029,PROD-09227,642,163
BR-029,PROD-08642,780,57
BR-029,PROD-05808,911,178
BR-029,PROD-08415,105,67
BR-029,PROD-01704,197,114
BR-029,PROD-05105,465,150
BR-029,PROD-06207,402,50
BR-029,PROD-00892,723,134
BR-029,PROD-02375,112,169
BR-029,PROD-09165,605,177
BR-029,PROD-04143,890,132
BR-029,PROD-08437,58,96
BR-029,PROD-08943,771,70
BR-029,PROD-01970,705,51
BR-029,PROD-05517,557,104
BR-029,PROD-00669,688,195
BR-029,PROD-03502,553,104
BR-029,PROD-03872,792,166
BR-029,PROD-09386,94,155
BR-029,PROD-05544,124,113
BR-029,PROD-06675,283,171
BR-029,PROD-04887,431,171
BR-029,PROD-08128,104,120
BR-029,PROD-00038,147,94
BR-029,PROD-06108,629,164
BR-029,PROD-04331,57,164
BR-029,PROD-02532,754,136
BR-029,PROD-07602,465,185
BR-029,PROD-04692,364,164
BR-029,PROD-03269,131,176
BR-029,PROD-04321,739,84
BR-029,PROD-09345,564,94
BR-029,PROD-02044,352,106
BR-029,PROD-08909,656,147
BR-029,PROD-04904,838,63
BR-029,PROD-03375,491,86
BR-029,PROD-08798,735,167
BR-029,PROD-03618,989,158
BR-029,PROD-05664,47,143
BR-029,PROD-06253,457,194
BR-029,PROD-02511,204,176
BR-029,PROD-08208,123,178
BR-029,PROD-04761,633,172
BR-029,PROD-09754,236,125
BR-029,PROD-03827,622,76
BR-029,PROD-01086,931,124
BR-029,PROD-07241,354,124
BR-029,PROD-02337,395,164
BR-029,PROD-06126,495,72
BR-029,PROD-08085,364,178
BR-029,PROD-04387,74,63
BR-029,PROD-09361,552,66
BR-029,PROD-09023,599,151
BR-029,PROD-03183,365,74
BR-029,PROD-07802,18,78
BR-029,PROD-09178,881,103
BR-029,PROD-03839,18,111
BR-029,PROD-05528,229,104
BR-029,PROD-03713,513,51
BR-029,PROD-09448,571,55
BR-029,PROD-05049,142,191
BR-029,PROD-07442,589,131
BR-029,PROD-01432,592,166
BR-029,PROD-03530,830,196
BR-029,PROD-04167,813,89
BR-029,PROD-09105,265,174
BR-029,PROD-00796,927,53
BR-029,PROD-02866,856,143
BR-029,PROD-07033,900,174
BR-029,PROD-08797,783,148
BR-029,PROD-05636,155,85
BR-029,PROD-06287,69,72
BR-029,PROD-03948,930,172
BR-029,PROD-02158,382,182
BR-029,PROD-09376,556,76
BR-029,PROD-07281,894,51
BR-029,PROD-02154,45,62
BR-029,PROD-06959,2,164
