product_id,product_name,category,unit_price,weight_kg
PROD-04625,Electrical Item 4625,Electrical,3347.96,10.92
PROD-04626,Tools Item 4626,Tools,786.17,8.18
PROD-04627,Steel Item 4627,Steel,340.8,43.82
PROD-04628,Aggregates Item 4628,Aggregates,582.99,22.72
PROD-04629,Aggregates Item 4629,Aggregates,3627.71,14.48
PROD-04630,Plumbing Item 4630,Plumbing,3454.24,29.17
PROD-04631,Tools Item 4631,Tools,2204.91,6.57
PROD-04632,Electrical Item 4632,Electrical,4690.31,10.88
PROD-04633,Tools Item 4633,Tools,3298.1,18.53
PROD-04634,Finishing Item 4634,Finishing,997.87,3.77
PROD-04635,Cement Item 4635,Cement,4213.55,40.28
PROD-04636,Finishing Item 4636,Finishing,973.48,25.13
PROD-04637,Finishing Item 4637,Finishing,3929.44,43.2
PROD-04638,Tools Item 4638,Tools,707.87,16.68
PROD-04639,Finishing Item 4639,Finishing,3309.1,47.92
PROD-04640,Aggregates Item 4640,Aggregates,86.82,39.27
PROD-04641,Electrical Item 4641,Electrical,2108.22,24.6
PROD-04642,Plumbing Item 4642,Plumbing,783.43,44.27
PROD-04643,Lumber Item 4643,Lumber,2588.28,25.02
PROD-04644,Electrical Item 4644,Electrical,4541.17,36.18
PROD-04645,Finishing Item 4645,Finishing,240.32,0.96
PROD-04646,Plumbing Item 4646,Plumbing,3571.26,40.11
PROD-04647,Plumbing Item 4647,Plumbing,1719.04,5.68
PROD-04648,Lumber Item 4648,Lumber,1094.76,16.96
PROD-04649,Electrical Item 4649,Electrical,2677.8,44.53
PROD-04650,Lumber Item 4650,Lumber,2202.94,47.52
PROD-04651,Cement Item 4651,Cement,2302.01,36.1
PROD-04652,Electrical Item 4652,Electrical,2717.02,37.91
PROD-04653,Cement Item 4653,Cement,1458.2,1.39
PROD-04654,Steel Item 4654,Steel,2398.86,43.97
PROD-04655,Tools Item 4655,Tools,4574.82,30.63
PROD-04656,Lumber Item 4656,Lumber,4619.29,41.82
PROD-04657,Lumber Item 4657,Lumber,2273.89,15.36
PROD-04658,Cement Item 4658,Cement,4092.84,33.59
PROD-04659,Electrical Item 4659,Electrical,2004.32,0.71
PROD-04660,Lumber Item 4660,Lumber,250.69,47.62
PROD-04661,Tools Item 4661,Tools,1232.95,0.61
PROD-04662,Cement Item 4662,Cement,4795.26,40.22
PROD-04663,Electrical Item 4663,Electrical,2699.53,45.02
PROD-04664,Finishing Item 4664,Finishing,130.9,43.49
PROD-04665,Electrical Item 4665,Electrical,3856.06,33.33
PROD-04666,Tools Item 4666,Tools,4944.9,11.06
PROD-04667,Electrical Item 4667,Electrical,3909.39,42.83
PROD-04668,Finishing Item 4668,Finishing,2825.74,16.77
PROD-04669,Lumber Item 4669,Lumber,120.35,21.76
PROD-04670,Plumbing Item 4670,Plumbing,3251.87,47.36
PROD-04671,Cement Item 4671,Cement,542.33,46.59
PROD-04672,Electrical Item 4672,Electrical,886.66,14.97
PROD-04673,Electrical Item 4673,Electrical,2107.1,45.34
PROD-04674,Lumber Item 4674,Lumber,3659.35,18.39
PROD-04675,Electrical Item 4675,Electrical,1581.99,27.34
PROD-04676,Steel Item 4676,Steel,427.32,8.2
PROD-04677,Steel Item 4677,Steel,4272.5,0.66
PROD-04678,Lumber Item 4678,Lumber,376.61,38.63
PROD-04679,Electrical Item 4679,Electrical,4827.46,6.11
PROD-04680,Tools Item 4680,Tools,1720.77,25.27
PROD-04681,Tools Item 4681,Tools,2578.36,24.32
PROD-04682,Electrical Item 4682,Electrical,3938.21,18.13
PROD-04683,Steel Item 4683,Steel,1798.54,19.7
PROD-04684,Lumber Item 4684,Lumber,2749.26,12.89
PROD-04685,Cement Item 4685,Cement,4559.05,31.21
PROD-04686,Steel Item 4686,Steel,4961.01,8.53
PROD-04687,Plumbing Item 4687,Plumbing,843.68,40.85
PROD-04688,Lumber Item 4688,Lumber,2419.52,46.27
PROD-04689,Plumbing Item 4689,Plumbing,197.46,42.75
PROD-04690,Finishing Item 4690,Finishing,562.67,25.86
PROD-04691,Finishing Item 4691,Finishing,1101.18,9.91
PROD-04692,Tools Item 4692,Tools,3878.64,37.51
PROD-04693,Steel Item 4693,Steel,4881.88,37.36
PROD-04694,Tools Item 4694,Tools,2809.42,23.16
PROD-04695,Plumbing Item 4695,Plumbing,3230.51,10.36
PROD-04696,Cement Item 4696,Cement,230.08,9.81
PROD-04697,Plumbing Item 4697,Plumbing,134.75,33.4
PROD-04698,Plumbing Item 4698,Plumbing,3261.15,21.07
PROD-04699,Cement Item 4699,Cement,4849.44,43.17
PROD-04700,Steel Item 4700,Steel,713.69,5.25
PROD-04701,Steel Item 4701,Steel,2984.78,23.93
PROD-04702,Plumbing Item 4702,Plumbing,642.78,40.64
PROD-04703,Plumbing Item 4703,Plumbing,1267.89,27.09
PROD-04704,Finishing Item 4704,Finishing,1502.58,43
PROD-04705,Cement Item 4705,Cement,4698.29,33.41
PROD-04706,Aggregates Item 4706,Aggregates,3494.74,40.88
PROD-04707,Aggregates Item 4707,Aggregates,1439.31,42.56
PROD-04708,Steel Item 4708,Steel,4876.89,18.51
PROD-04709,Tools Item 4709,Tools,1576.51,15.34
PROD-04710,Cement Item 4710,Cement,179.43,14.62
PROD-04711,Aggregates Item 4711,Aggregates,3573.41,43.54
PROD-04712,Steel Item 4712,Steel,1844.53,5.21
PROD-04713,Electrical Item 4713,Electrical,3851.59,16.26
PROD-04714,Steel Item 4714,Steel,953.96,11.01
PROD-04715,Steel Item 4715,Steel,1196.02,14.19
PROD-04716,Steel Item 4716,Steel,4067.31,27.67
PROD-04717,Electrical Item 4717,Electrical,4536.28,33.07
PROD-04718,Steel Item 4718,Steel,4481.86,37.74
PROD-04719,Cement Item 4719,Cement,1593.87,43.96
PROD-04720,Steel Item 4720,Steel,3306.59,13.82
PROD-04721,Cement Item 4721,Cement,727.61,5.17
PROD-04722,Cement Item 4722,Cement,578.8,24.11
PROD-04723,Tools Item 4723,Tools,4057.03,20.6
PROD-04724,Steel Item 4724,Steel,1358.2,29.75
PROD-04725,Lumber Item 4725,Lumber,455.94,8.83
PROD-04726,Steel Item 4726,Steel,3172.65,1.33
PROD-04727,Lumber Item 4727,Lumber,3657.31,6.77
PROD-04728,Lumber Item 4728,Lumber,4948.75,0.76
PROD-04729,Electrical Item 4729,Electrical,2904.62,36.63
PROD-04730,Lumber Item 4730,Lumber,2488.63,12.28
PROD-04731,Finishing Item 4731,Finishing,1094.49,33.51
PROD-04732,Lumber Item 4732,Lumber,4133.88,14.99
PROD-04733,Aggregates Item 4733,Aggregates,2052.38,29.74
PROD-04734,Electrical Item 4734,Electrical,1383.33,31.01
PROD-04735,Steel Item 4735,Steel,3549.18,13.12
PROD-04736,Tools Item 4736,Tools,57.19,6.17
PROD-04737,Lumber Item 4737,Lumber,3746.59,34.72
PROD-04738,Aggregates Item 4738,Aggregates,4081.51,29.22
PROD-04739,Lumber Item 4739,Lumber,705.62,2.49
PROD-04740,Lumber Item 4740,Lumber,3737.16,36.7
PROD-04741,Finishing Item 4741,Finishing,708.16,11.3
PROD-04742,Steel Item 4742,Steel,2894.14,32.77
PROD-04743,Steel Item 4743,Steel,4158.36,1.18
PROD-04744,Steel Item 4744,Steel,1739.72,22.63
PROD-04745,Aggregates Item 4745,Aggregates,3635.36,39.39
PROD-04746,Plumbing Item 4746,Plumbing,1659.3,20.85
PROD-04747,Electrical Item 4747,Electrical,2244.89,10.48
PROD-04748,Aggregates Item 4748,Aggregates,1073.57,17.98
PROD-04749,Lumber Item 4749,Lumber,2475.07,47.48
PROD-04750,Finishing Item 4750,Finishing,292.22,0.65
PROD-04751,Tools Item 4751,Tools,835.1,39.18
PROD-04752,Cement Item 4752,Cement,3754.21,26.45
PROD-04753,Lumber Item 4753,Lumber,2096.35,44.12
PROD-04754,Aggregates Item 4754,Aggregates,1453.06,9.26
PROD-04755,Cement Item 4755,Cement,2392.51,38.25
PROD-04756,Steel Item 4756,Steel,2953.1,17.72
PROD-04757,Lumber Item 4757,Lumber,2274.25,34.58
PROD-04758,Electrical Item 4758,Electrical,4205.37,48.19
PROD-04759,Electrical Item 4759,Electrical,844.27,11.42
PROD-04760,Aggregates Item 4760,Aggregates,134.87,12.1
PROD-04761,Tools Item 4761,Tools,1953.68,49.33
PROD-04762,Aggregates Item 4762,Aggregates,593.63,36.2
PROD-04763,Electrical Item 4763,Electrical,3465.04,13.95
PROD-04764,Electrical Item 4764,Electrical,3744.69,1.5
PROD-04765,Steel Item 4765,Steel,1244.07,14.5
PROD-04766,Lumber Item 4766,Lumber,3800.8,33.59
PROD-04767,Aggregates Item 4767,Aggregates,3156.22,48.88
PROD-04768,Cement Item 4768,Cement,788.03,1.47
PROD-04769,Finishing Item 4769,Finishing,2861.36,0.57
PROD-04770,Lumber Item 4770,Lumber,977.49,36.76
PROD-04771,Finishing Item 4771,Finishing,1293.28,40.33
PROD-04772,Lumber Item 4772,Lumber,3162.79,33.66
PROD-04773,Plumbing Item 4773,Plumbing,525.65,23.86
PROD-04774,Lumber Item 4774,Lumber,4456.77,16.57
PROD-04775,Plumbing Item 4775,Plumbing,1816.56,38.07
PROD-04776,Plumbing Item 4776,Plumbing,2491.1,21.83
PROD-04777,Cement Item 4777,Cement,3464.16,5.61
PROD-04778,Aggregates Item 4778,Aggregates,1194.96,43.39
PROD-04779,Lumber Item 4779,Lumber,2362.06,26.98
PROD-04780,Steel Item 4780,Steel,557.95,49.49
PROD-04781,Tools Item 4781,Tools,3606.23,11.43
PROD-04782,Lumber Item 4782,Lumber,1131.43,5.29
PROD-04783,Electrical Item 4783,Electrical,107.9,29.58
PROD-04784,Steel Item 4784,Steel,4957.01,32.33
PROD-04785,Tools Item 4785,Tools,4470.86,5.13
PROD-04786,Lumber Item 4786,Lumber,3078.28,5.13
PROD-04787,Electrical Item 4787,Electrical,3965.94,27.08
PROD-04788,Lumber Item 4788,Lumber,268.64,34.61
PROD-04789,Aggregates Item 4789,Aggregates,3303.62,34.95
PROD-04790,Cement Item 4790,Cement,4634.83,24.73
PROD-04791,Lumber Item 4791,Lumber,3988.83,44.43
PROD-04792,Steel Item 4792,Steel,489.12,29.35
PROD-04793,Electrical Item 4793,Electrical,50.46,34.97
PROD-04794,Plumbing Item 4794,Plumbing,3778.97,28.04
PROD-04795,Aggregates Item 4795,Aggregates,183.15,5.33
PROD-04796,Cement Item 4796,Cement,3353.13,10.03
PROD-04797,Aggregates Item 4797,Aggregates,1209.39,2.74
PROD-04798,Aggregates Item 4798,Aggregates,1019.49,10.85
PROD-04799,Aggregates Item 4799,Aggregates,1510.25,3.53
PROD-04800,Tools Item 4800,Tools,1166.84,7.16
PROD-04801,Steel Item 4801,Steel,3642.43,36.34
PROD-04802,Plumbing Item 4802,Plumbing,3154.3,44.07
PROD-04803,Electrical Item 4803,Electrical,4181.99,21.88
PROD-04804,Steel Item 4804,Steel,4176.42,8.37
PROD-04805,Finishing Item 4805,Finishing,87.73,19.04
PROD-04806,Aggregates Item 4806,Aggregates,3437.98,44.7
PROD-04807,Steel Item 4807,Steel,469.9,8.3
PROD-04808,Steel Item 4808,Steel,811.01,5.87
PROD-04809,Lumber Item 4809,Lumber,3513.45,8.73
PROD-04810,Plumbing Item 4810,Plumbing,4437.62,8.29
PROD-04811,Lumber Item 4811,Lumber,4770.41,21.53
PROD-04812,Tools Item 4812,Tools,1431.92,13.38
PROD-04813,Lumber Item 4813,Lumber,4634.75,40.02
PROD-04814,Cement Item 4814,Cement,1021.53,15.13
PROD-04815,Tools Item 4815,Tools,4639.88,43.8
PROD-04816,Steel Item 4816,Steel,3993.18,6.78
PROD-04817,Cement Item 4817,Cement,1187.2,35.16
PROD-04818,Steel Item 4818,Steel,2822.32,20.03
PROD-04819,Aggregates Item 4819,Aggregates,311.52,9.4
PROD-04820,Lumber Item 4820,Lumber,4004.77,12.4
PROD-04821,Cement Item 4821,Cement,2566.66,30.54
PROD-04822,Steel Item 4822,Steel,1245.4,27.84
PROD-04823,Plumbing Item 4823,Plumbing,2649.13,5.13
PROD-04824,Electrical Item 4824,Electrical,1693.78,7.24
PROD-04825,Aggregates Item 4825,Aggregates,267.89,24.78
PROD-04826,Lumber Item 4826,Lumber,741.58,39.61
PROD-04827,Steel Item 4827,Steel,2613.88,31.43
PROD-04828,Steel Item 4828,Steel,2139.51,31.88
PROD-04829,Steel Item 4829,Steel,3701.82,16.43
PROD-04830,Aggregates Item 4830,Aggregates,3422.63,49.64
PROD-04831,Plumbing Item 4831,Plumbing,198.3,38.39
PROD-04832,Cement Item 4832,Cement,3887.76,34.7
PROD-04833,Cement Item 4833,Cement,463.99,8.66
PROD-04834,Steel Item 4834,Steel,459.03,9.93
PROD-04835,Steel Item 4835,Steel,2222.95,44.77
PROD-04836,Plumbing Item 4836,Plumbing,333.38,31.73
PROD-04837,Cement Item 4837,Cement,3610.17,49.43
PROD-04838,Plumbing Item 4838,Plumbing,1926.27,6.2
PROD-04839,Electrical Item 4839,Electrical,3775.02,13.41
PROD-04840,Steel Item 4840,Steel,2751.59,7.82
PROD-04841,Tools Item 4841,Tools,1471.56,26.35
PROD-04842,Steel Item 4842,Steel,795.36,41.31
PROD-04843,Electrical Item 4843,Electrical,2532.01,39.52
PROD-04844,Plumbing Item 4844,Plumbing,1928.25,2.5
PROD-04845,Finishing Item 4845,Finishing,2363.2,2.69
PROD-04846,Cement Item 4846,Cement,63.84,13.43
PROD-04847,Lumber Item 4847,Lumber,1920.58,32.02
PROD-04848,Steel Item 4848,Steel,1839.26,26.04
PROD-04849,Aggregates Item 4849,Aggregates,2055.66,28.37
PROD-04850,Lumber Item 4850,Lumber,2094.21,39.99
PROD-04851,Lumber Item 4851,Lumber,4953.8,18.79
PROD-04852,Cement Item 4852,Cement,1862.74,41.17
PROD-04853,Finishing Item 4853,Finishing,3661.52,27.85
PROD-04854,Cement Item 4854,Cement,3143.83,3.13
PROD-04855,Lumber Item 4855,Lumber,1239.93,30.3
PROD-04856,Tools Item 4856,Tools,3109.55,39.43
PROD-04857,Cement Item 4857,Cement,3873.21,39.04
PROD-04858,Aggregates Item 4858,Aggregates,672.55,3.51
PROD-04859,Cement Item 4859,Cement,4644.29,43.33
PROD-04860,Electrical Item 4860,Electrical,4182.75,6.65
PROD-04861,Cement Item 4861,Cement,1344.96,36.8
PROD-04862,Aggregates Item 4862,Aggregates,2760.01,23.95
PROD-04863,Lumber Item 4863,Lumber,2602.53,19.22
PROD-04864,Lumber Item 4864,Lumber,2665.19,3.68
PROD-04865,Electrical Item 4865,Electrical,1249.02,33.81
PROD-04866,Aggregates Item 4866,Aggregates,3498.39,31.14
PROD-04867,Electrical Item 4867,Electrical,3643.65,26.33
PROD-04868,Electrical Item 4868,Electrical,2067.82,8.35
PROD-04869,Lumber Item 4869,Lumber,4403.26,37.95
PROD-04870,Aggregates Item 4870,Aggregates,1872.87,36.4
PROD-04871,Finishing Item 4871,Finishing,1108.68,15.82
PROD-04872,Electrical Item 4872,Electrical,456.73,43.74
PROD-04873,Finishing Item 4873,Finishing,1493.55,49.12
PROD-04874,Finishing Item 4874,Finishing,825.53,47.33
PROD-04875,Plumbing Item 4875,Plumbing,3800.41,43.38
PROD-04876,Cement Item 4876,Cement,973.62,39.54
PROD-04877,Plumbing Item 4877,Plumbing,1732.66,34.32
PROD-04878,Electrical Item 4878,Electrical,998.78,43.34
PROD-04879,Cement Item 4879,Cement,3359.89,23.76
PROD-04880,Electrical Item 4880,Electrical,2085.4,14.35
PROD-04881,Electrical Item 4881,Electrical,2589.25,48.02
PROD-04882,Cement Item 4882,Cement,3871.58,36.67
PROD-04883,Plumbing Item 4883,Plumbing,1245.14,35.02
PROD-04884,Aggregates Item 4884,Aggregates,4160.56,14.13
PROD-04885,Aggregates Item 4885,Aggregates,2355.13,41.67
PROD-04886,Cement Item 4886,Cement,3384.71,17.33
PROD-04887,Electrical Item 4887,Electrical,3449.8,3.35
PROD-04888,Electrical Item 4888,Electrical,1232.14,45.87
PROD-04889,Lumber Item 4889,Lumber,4850.17,41.28
PROD-04890,Lumber Item 4890,Lumber,4151.2,13.26
PROD-04891,Plumbing Item 4891,Plumbing,4423.23,6.55
PROD-04892,Lumber Item 4892,Lumber,4043.19,40.39
PROD-04893,Steel Item 4893,Steel,518.15,30.19
PROD-04894,Tools Item 4894,Tools,3620.2,39.47
PROD-04895,Cement Item 4895,Cement,3051.96,10.33
PROD-04896,Steel Item 4896,Steel,3172.82,10.3
PROD-04897,Lumber Item 4897,Lumber,716.8,32.38
PROD-04898,Lumber Item 4898,Lumber,244.1,20.63
PROD-04899,Cement Item 4899,Cement,3630.64,47.83
PROD-04900,Tools Item 4900,Tools,3804.07,16.71
PROD-04901,Finishing Item 4901,Finishing,521.77,48.06
PROD-04902,Finishing Item 4902,Finishing,3905.62,36.15
PROD-04903,Cement Item 4903,Cement,102.83,9.65
PROD-04904,Cement Item 4904,Cement,4986.45,1.96
PROD-04905,Steel Item 4905,Steel,1706.21,21.04
PROD-04906,Aggregates Item 4906,Aggregates,4196.1,26.43
PROD-04907,Cement Item 4907,Cement,1259.71,19.18
PROD-04908,Tools Item 4908,Tools,3202.33,25.12
PROD-04909,Electrical Item 4909,Electrical,4124.05,30.01
PROD-04910,Finishing Item 4910,Finishing,4587.53,44.17
PROD-04911,Lumber Item 4911,Lumber,1989.22,30.68
PROD-04912,Plumbing Item 4912,Plumbing,712.94,3.37
PROD-04913,Electrical Item 4913,Electrical,3038.27,40.52
PROD-04914,Electrical Item 4914,Electrical,588.84,14.97
PROD-04915,Lumber Item 4915,Lumber,2015.16,24.13
PROD-04916,Cement Item 4916,Cement,2953.46,37.95
PROD-04917,Finishing Item 4917,Finishing,1013.79,40.84
PROD-04918,Aggregates Item 4918,Aggregates,4710.92,30.53
PROD-04919,Aggregates Item 4919,Aggregates,413.83,22.84
PROD-04920,Plumbing Item 4920,Plumbing,1721.59,4.3
PROD-04921,Electrical Item 4921,Electrical,4672.2,34.92
PROD-04922,Electrical Item 4922,Electrical,693.76,27.04
PROD-04923,Cement Item 4923,Cement,4156.44,31.71
PROD-04924,Plumbing Item 4924,Plumbing,1226.36,46.81
PROD-04925,Finishing Item 4925,Finishing,2205.09,39.64
PROD-04926,Cement Item 4926,Cement,2620.73,5.25
PROD-04927,Aggregates Item 4927,Aggregates,2161.25,42.4
PROD-04928,Cement Item 4928,Cement,4722.05,43.8
PROD-04929,Cement Item 4929,Cement,2625.27,10.56
PROD-04930,Finishing Item 4930,Finishing,2019.26,30.57
PROD-04931,Cement Item 4931,Cement,1962.11,34.4
PROD-04932,Steel Item 4932,Steel,1635.87,37.39
PROD-04933,Steel Item 4933,Steel,4766.29,38.5
PROD-04934,Electrical Item 4934,Electrical,4492.59,18.11
PROD-04935,Finishing Item 4935,Finishing,2569.93,9.58
PROD-04936,Steel Item 4936,Steel,2452.66,42.45
PROD-04937,Finishing Item 4937,Finishing,3827.11,32.39
PROD-04938,Aggregates Item 4938,Aggregates,3124.83,49.2
PROD-04939,Electrical Item 4939,Electrical,1487.48,48.17
PROD-04940,Steel Item 4940,Steel,1248.4,44.87
PROD-04941,Cement Item 4941,Cement,3979.37,49.26
PROD-04942,Lumber Item 4942,Lumber,1745.92,12.25
PROD-04943,Aggregates Item 4943,Aggregates,2066.91,10.99
PROD-04944,Plumbing Item 4944,Plumbing,3091.82,6.64
PROD-04945,Steel Item 4945,Steel,3351.78,22.85
PROD-04946,Cement Item 4946,Cement,3048.13,2.85
PROD-04947,Plumbing Item 4947,Plumbing,4966.29,29.25
PROD-04948,Steel Item 4948,Steel,4026.27,14.65
PROD-04949,Aggregates Item 4949,Aggregates,4678.06,35.88
PROD-04950,Tools Item 4950,Tools,4959.88,29.35
PROD-04951,Aggregates Item 4951,Aggregates,2044.13,30.09
PROD-04952,Finishing Item 4952,Finishing,3844.81,28.85
PROD-04953,Finishing Item 4953,Finishing,4354.42,33.01
PROD-04954,Tools Item 4954,Tools,493.79,26.35
PROD-04955,Aggregates Item 4955,Aggregates,2699.56,18.63
PROD-04956,Finishing Item 4956,Finishing,3202.05,28.65
PROD-04957,Aggregates Item 4957,Aggregates,1685.25,5.6
PROD-04958,Cement Item 4958,Cement,3872.88,44.42
PROD-04959,Lumber Item 4959,Lumber,4768.78,44.58
PROD-04960,Steel Item 4960,Steel,965.53,39.13
PROD-04961,Lumber Item 4961,Lumber,1507.44,7.49
PROD-04962,Finishing Item 4962,Finishing,2050.85,28.21
PROD-04963,Cement Item 4963,Cement,2068.7,35.13
PROD-04964,Tools Item 4964,Tools,817.25,32.19
PROD-04965,Tools Item 4965,Tools,3830.77,48.63
PROD-04966,Cement Item 4966,Cement,3227.58,9.11
PROD-04967,Lumber Item 4967,Lumber,1582.03,47.18
PROD-04968,Lumber Item 4968,Lumber,2623.97,11.41
PROD-04969,Plumbing Item 4969,Plumbing,3268.44,44.98
PROD-04970,Aggregates Item 4970,Aggregates,3303.43,28.28
PROD-04971,Cement Item 4971,Cement,4188.06,49.06
PROD-04972,Cement Item 4972,Cement,4491.39,48.02
PROD-04973,Steel Item 4973,Steel,4908.91,45.16
PROD-04974,Finishing Item 4974,Finishing,1739.63,27.69
PROD-04975,Aggregates Item 4975,Aggregates,2060.84,38.27
PROD-04976,Aggregates Item 4976,Aggregates,2199.02,13.67
PROD-04977,Finishing Item 4977,Finishing,2885.92,17.56
PROD-04978,Steel Item 4978,Steel,4621.13,11.22
PROD-04979,Tools Item 4979,Tools,4053.27,5.36
PROD-04980,Aggregates Item 4980,Aggregates,3844.13,40.46
PROD-04981,Plumbing Item 4981,Plumbing,2878.96,49.03
PROD-04982,Steel Item 4982,Steel,1297.06,10.01
PROD-04983,Electrical Item 4983,Electrical,2023.42,7.87
PROD-04984,Electrical Item 4984,Electrical,4256.33,13.96
PROD-04985,Cement Item 4985,Cement,4280.45,41.71
PROD-04986,Aggregates Item 4986,Aggregates,2418.17,11.57
PROD-04987,Cement Item 4987,Cement,3355.2,25.94
PROD-04988,Finishing Item 4988,Finishing,4541.33,19.77
PROD-04989,Cement Item 4989,Cement,628.08,48.99
PROD-04990,Finishing Item 4990,Finishing,2544.3,4.22
PROD-04991,Lumber Item 4991,Lumber,4080.85,17.07
PROD-04992,Cement Item 4992,Cement,287.18,3.78
PROD-04993,Cement Item 4993,Cement,3079.73,14.32
PROD-04994,Electrical Item 4994,Electrical,3167.82,4.12
PROD-04995,Plumbing Item 4995,Plumbing,318.9,20.69
PROD-04996,Aggregates Item 4996,Aggregates,4321.35,26.33
PROD-04997,Tools Item 4997,Tools,3228.26,31.54
PROD-04998,Cement Item 4998,Cement,3663.38,11.42
PROD-04999,Electrical Item 4999,Electrical,1387.1,44.84
PROD-05000,Tools Item 5000,Tools,2241.34,14.43
PROD-05001,Aggregates Item 5001,Aggregates,338,47.18
PROD-05002,Aggregates Item 5002,Aggregates,3643.8,38.27
PROD-05003,Finishing Item 5003,Finishing,3373.4,30.02
PROD-05004,Plumbing Item 5004,Plumbing,146.34,40.03
PROD-05005,Tools Item 5005,Tools,3638.69,41.39
PROD-05006,Finishing Item 5006,Finishing,4619.3,49.11
PROD-05007,Steel Item 5007,Steel,3857.11,13.55
PROD-05008,Finishing Item 5008,Finishing,4686.04,33.89
PROD-05009,Electrical Item 5009,Electrical,382.43,10.17
PROD-05010,Lumber Item 5010,Lumber,2296.64,4.91
PROD-05011,Aggregates Item 5011,Aggregates,4773.26,16.05
PROD-05012,Aggregates Item 5012,Aggregates,1052.96,45.83
PROD-05013,Finishing Item 5013,Finishing,588.13,27.46
PROD-05014,Steel Item 5014,Steel,2348.06,10.64
PROD-05015,Aggregates Item 5015,Aggregates,3406.26,4.39
PROD-05016,Aggregates Item 5016,Aggregates,52.3,6.07
PROD-05017,Finishing Item 5017,Finishing,1227.97,25.91
PROD-05018,Plumbing Item 5018,Plumbing,705.16,25.04
PROD-05019,Plumbing Item 5019,Plumbing,1911.11,9.92
PROD-05020,Tools Item 5020,Tools,417.96,33.56
PROD-05021,Electrical Item 5021,Electrical,1570.14,29.83
PROD-05022,Aggregates Item 5022,Aggregates,4329.56,16.49
PROD-05023,Aggregates Item 5023,Aggregates,4327.41,15.05
PROD-05024,Cement Item 5024,Cement,4866.74,5.18
PROD-05025,Electrical Item 5025,Electrical,1459.57,3.12
PROD-05026,Tools Item 5026,Tools,1064.21,12.88
PROD-05027,Steel Item 5027,Steel,2021.88,26.94
PROD-05028,Aggregates Item 5028,Aggregates,4529.96,37.18
PROD-05029,Tools Item 5029,Tools,3353.02,8.93
PROD-05030,Aggregates Item 5030,Aggregates,422.13,41.78
PROD-05031,Steel Item 5031,Steel,4397,44.77
PROD-05032,Aggregates Item 5032,Aggregates,556.57,10.07
PROD-05033,Finishing Item 5033,Finishing,899.52,27.53
PROD-05034,Tools Item 5034,Tools,3932.75,34.5
PROD-05035,Tools Item 5035,Tools,1207.63,21.59
PROD-05036,Lumber Item 5036,Lumber,4379.93,27.2
PROD-05037,Steel Item 5037,Steel,4247.98,9.27
PROD-05038,Plumbing Item 5038,Plumbing,2071.7,17.25
PROD-05039,Tools Item 5039,Tools,4800.85,1.63
PROD-05040,Finishing Item 5040,Finishing,2043.77,46.39
PROD-05041,Steel Item 5041,Steel,2295.19,35.16
PROD-05042,Finishing Item 5042,Finishing,4311.47,25.07
PROD-05043,Finishing Item 5043,Finishing,2615.47,40.48
PROD-05044,Cement Item 5044,Cement,1857.18,0.61
PROD-05045,Aggregates Item 5045,Aggregates,467.54,42.11
PROD-05046,Aggregates Item 5046,Aggregates,1158.35,17.79
PROD-05047,Aggregates Item 5047,Aggregates,476.64,19.97
PROD-05048,Plumbing Item 5048,Plumbing,123.42,17.09
PROD-05049,Tools Item 5049,Tools,4688.44,34.49
PROD-05050,Finishing Item 5050,Finishing,2868.69,36.76
PROD-05051,Aggregates Item 5051,Aggregates,410.13,28.75
PROD-05052,Plumbing Item 5052,Plumbing,2860.94,48.46
PROD-05053,Cement Item 5053,Cement,2809.76,26.95
PROD-05054,Electrical Item 5054,Electrical,1214.33,31.36
PROD-05055,Electrical Item 5055,Electrical,3927.58,43.47
PROD-05056,Aggregates Item 5056,Aggregates,678.03,45.97
PROD-05057,Plumbing Item 5057,Plumbing,4002.01,47.59
PROD-05058,Lumber Item 5058,Lumber,3328.45,27.34
PROD-05059,Electrical Item 5059,Electrical,2561.44,14.95
PROD-05060,Aggregates Item 5060,Aggregates,1525.78,30.48
PROD-05061,Steel Item 5061,Steel,3253.99,14.54
PROD-05062,Tools Item 5062,Tools,3149.03,25.62
PROD-05063,Cement Item 5063,Cement,3491.64,22.35
PROD-05064,Plumbing Item 5064,Plumbing,4622.06,12.15
PROD-05065,Finishing Item 5065,Finishing,2265.52,24.14
PROD-05066,Aggregates Item 5066,Aggregates,179.78,30.97
PROD-05067,Electrical Item 5067,Electrical,1933.22,4.36
PROD-05068,Steel Item 5068,Steel,3611.07,33.35
PROD-05069,Tools Item 5069,Tools,2499.75,26.84
PROD-05070,Finishing Item 5070,Finishing,2732.79,42.92
PROD-05071,Finishing Item 5071,Finishing,2553.74,36.07
PROD-05072,Aggregates Item 5072,Aggregates,4193.37,6.91
PROD-05073,Lumber Item 5073,Lumber,2494.84,37.61
PROD-05074,Plumbing Item 5074,Plumbing,3423.74,0.53
PROD-05075,Aggregates Item 5075,Aggregates,3427.58,39.72
PROD-05076,Plumbing Item 5076,Plumbing,306.77,13.83
PROD-05077,Cement Item 5077,Cement,3334.67,43.46
PROD-05078,Finishing Item 5078,Finishing,1935.65,31.17
PROD-05079,Tools Item 5079,Tools,2867.51,2.02
PROD-05080,Steel Item 5080,Steel,881.2,45.04
PROD-05081,Aggregates Item 5081,Aggregates,3902.98,17.46
